task_id,constraints_hash,constraint_type,n_x,n_c,qubo_string,families,n_qubits_pc,n_slack_pc,n_struct_pc,n_pen_pc,has_vcg_pc,vcg_missing_pc,sp_total_pc,sp_1q_pc,sp_2q_pc,sp_gates_pc,vcg_sp_gates_pc,layer_total_pc,layer_1q_pc,layer_2q_pc,layer_gates_pc,vcg_layer_gates_pc,n_qubits_p,n_slack_p,sp_total_p,sp_1q_p,sp_2q_p,sp_gates_p,layer_total_p,layer_1q_p,layer_2q_p,layer_gates_p
113,"['4*x_1 + 6*x_6 + 2*x_2 + 10*x_3 <= 7', 'x_5 + x_6 + x_0 + x_2 + x_4 == 3', 'x_7 + x_2 - x_0 - x_1 - x_6 == 0']",flow+cardinality+knapsack,8,3, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + 2*x_0 x_5 + 1*x_0 x_6 + -2*x_0 x_7 + -4*x_1 + -4*x_1 x_2 + 4*x_1 x_3 + 4*x_1 x_4 + -2*x_1 x_5 + 3*x_1 x_6 + -5*x_1 x_7 + -3*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 4*x_2 x_5 + -1*x_2 x_7 + -2*x_3 + 3*x_3 x_4 + 4*x_3 x_5 + 4*x_3 x_6 + -1*x_4 + 4*x_4 x_5 + -1*x_4 x_6 + 4*x_4 x_7 + -3*x_5 + 4*x_5 x_6 + 3*x_5 x_7 + -5*x_6 + 4*x_6 x_7 + 4*x_7,"['flow', 'cardinality', 'knapsack']",11,3,1,2,False,False,21,4,16,"{'Hadamard': 3, 'RY': 1, 'CRY': 4, 'CNOT': 10, 'SWAP': 2, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1}",{},291,167,124,"{'CNOT': 124, 'RZ': 151, 'RY': 10, 'RX': 6}",{},11,3,3,3,0,{'Hadamard': 3},197,197,134,"{'CNOT': 134, 'RZ': 186, 'RX': 11}"
114,"['x_0 + x_3 + x_4 + x_1 + x_2 >= 1', 'x_1 - x_3 == 0', 'x_5 + x_3 + x_2 - x_4 - x_0 - x_1 == 0']",flow+flow+cardinality,7,3, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,"['flow', 'flow', 'cardinality']",10,3,1,2,False,False,5,4,1,"{'Hadamard': 3, 'RY': 1, 'CNOT': 1}",{},314,188,126,"{'CNOT': 126, 'RZ': 176, 'RY': 4, 'RX': 8}",{},10,3,3,3,0,{'Hadamard': 3},191,191,124,"{'CNOT': 124, 'RZ': 181, 'RX': 10}"
115,"['4*x_3 + 2*x_2 + 10*x_4 + 8*x_1 <= 13', 'x_2 + x_3 + x_0 - x_4 - x_1 == 0', 'x_4 + x_1 + x_2 + x_3 + x_0 >= 1']",cardinality+flow+knapsack,5,3, 1*x_0 + 2*x_0 x_1 + -2*x_0 x_2 + 1*x_0 x_3 + 2*x_0 x_4 + -2*x_1 + -1*x_1 x_2 + -2*x_1 x_3 + 2*x_1 x_4 + -1*x_2 + -1*x_2 x_3 + -2*x_2 x_4 + -4*x_3 + 4*x_3 x_4 + 3*x_4,"['cardinality', 'flow', 'knapsack']",12,7,1,2,False,False,25,8,16,"{'Hadamard': 7, 'RY': 1, 'CRY': 4, 'CNOT': 10, 'SWAP': 2, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1}",{},374,232,142,"{'CNOT': 142, 'RZ': 215, 'RY': 10, 'RX': 7}",{},12,7,7,7,0,{'Hadamard': 7},262,262,152,"{'CNOT': 152, 'RZ': 250, 'RX': 12}"
116,"['3*x_3*x_3 + 1*x_3*x_2 + 3*x_3*x_0 + 4*x_3*x_1 + 5*x_2*x_2 + 4*x_2*x_0 + 2*x_2*x_1 + 2*x_0*x_0 + 4*x_0*x_1 + 4*x_1*x_1 <= 17', 'x_3 + x_2 <= 0']",cardinality+quadratic_knapsack,4,2, 1*x_0 + 2*x_0 x_1 + -1*x_0 x_2 + 1*x_0 x_3 + -2*x_1 + 3*x_1 x_2 + -5*x_2 + -5*x_2 x_3,"['cardinality', 'quadratic_knapsack']",9,5,1,1,False,False,5,5,0,{'Hadamard': 5},{},1423,650,773,"{'CNOT': 772, 'RZ': 638, 'X': 4, 'PhaseShift': 1, 'CRZ': 1, 'RX': 7}",{},9,5,5,5,0,{'Hadamard': 5},652,652,774,"{'CNOT': 774, 'RZ': 643, 'RX': 9}"
117,"['4*x_7 + 5*x_1 + 3*x_5 + 7*x_3 + 6*x_0 <= 11', 'x_3 + x_0 + x_1 + x_6 <= 1', 'x_5 + x_7 + x_2 + x_0 + x_6 == 0']",cardinality+knapsack+cardinality,8,3, -1*x_0 + -4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + -1*x_0 x_4 + -1*x_0 x_5 + -1*x_0 x_6 + 1*x_0 x_7 + 4*x_1 + -3*x_1 x_2 + 3*x_1 x_3 + 4*x_1 x_4 + -5*x_1 x_5 + -2*x_1 x_6 + -1*x_1 x_7 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + -4*x_2 x_6 + -3*x_2 x_7 + -2*x_3 + 4*x_3 x_4 + -1*x_3 x_6 + -5*x_3 x_7 + -5*x_4 + -4*x_4 x_5 + 4*x_4 x_6 + -1*x_4 x_7 + -1*x_5 + 2*x_5 x_6 + 3*x_5 x_7 + -4*x_6 + -5*x_6 x_7,"['cardinality', 'knapsack', 'cardinality']",12,4,1,2,False,False,16,5,11,"{'Hadamard': 4, 'RY': 1, 'CRY': 3, 'SWAP': 2, 'CNOT': 6}",{},385,214,169,"{'CNOT': 158, 'RZ': 195, 'RY': 2, 'CRY': 6, 'SWAP': 4, 'X': 8, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'RX': 8}",{},13,5,5,5,0,{'Hadamard': 5},248,248,166,"{'CNOT': 166, 'RZ': 235, 'RX': 13}"
118,"['1*x_1*x_1 + 2*x_1*x_0 + 1*x_1*x_3 + 1*x_0*x_0 + 5*x_0*x_3 + 1*x_3*x_3 <= 6', '3*x_1*x_1 + 1*x_1*x_2 + 3*x_1*x_3 + 1*x_2*x_2 + 4*x_2*x_3 + 3*x_3*x_3 <= 5']",quadratic_knapsack+quadratic_knapsack,5,2, -3*x_0 + -1*x_0 x_2 + -5*x_0 x_3 + 2*x_0 x_4 + 1*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -3*x_1 x_4 + -2*x_2 + -2*x_2 x_3 + 1*x_2 x_4 + 1*x_3 + -2*x_3 x_4 + -2*x_4,"['quadratic_knapsack', 'quadratic_knapsack']",8,3,1,1,True,False,86,46,40,"{'Hadamard': 6, 'CNOT': 40, 'RZ': 28, 'RX': 12}","{'Hadamard': 3, 'CNOT': 40, 'RZ': 28, 'RX': 12}",614,312,302,"{'CNOT': 302, 'RZ': 274, 'RX': 32, 'Hadamard': 6}","{'Hadamard': 6, 'CNOT': 80, 'RZ': 56, 'RX': 24}",11,6,6,6,0,{'Hadamard': 6},433,433,426,"{'CNOT': 426, 'RZ': 422, 'RX': 11}"
119,"['2*x_1 + 6*x_2 + 1*x_0 <= 3', '4*x_2*x_2 + 4*x_2*x_3 + 1*x_2*x_1 + 5*x_2*x_0 + 5*x_3*x_3 + 5*x_3*x_1 + 5*x_3*x_0 + 1*x_1*x_1 + 4*x_1*x_0 + 1*x_0*x_0 <= 11']",quadratic_knapsack+knapsack,4,2, 1*x_0 + -4*x_0 x_1 + 3*x_0 x_2 + 1*x_0 x_3 + -3*x_1 x_2 + -5*x_1 x_3 + -3*x_2 + -5*x_2 x_3 + -3*x_3,"['quadratic_knapsack', 'knapsack']",6,2,1,1,True,True,2,2,0,{'Hadamard': 2},{},88,56,32,"{'CNOT': 32, 'RZ': 50, 'RX': 6}",{},10,6,6,6,0,{'Hadamard': 6},621,621,718,"{'CNOT': 718, 'RZ': 611, 'RX': 10}"
120,"['3*x_1*x_1 + 1*x_1*x_3 + 3*x_1*x_6 + 5*x_3*x_3 + 2*x_3*x_6 + 2*x_6*x_6 <= 8', '3*x_2*x_2 + 1*x_2*x_7 + 3*x_2*x_5 + 1*x_7*x_7 + 4*x_7*x_5 + 3*x_5*x_5 <= 5', 'x_6 + x_7 + x_3 + x_4 + x_0 >= 2']",cardinality+quadratic_knapsack+quadratic_knapsack,8,3, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,"['cardinality', 'quadratic_knapsack', 'quadratic_knapsack']",15,7,1,2,True,True,7,7,0,{'Hadamard': 7},{},997,497,500,"{'CNOT': 500, 'RZ': 482, 'RX': 15}",{},17,9,9,9,0,{'Hadamard': 9},576,576,542,"{'CNOT': 542, 'RZ': 559, 'RX': 17}"
121,"['2*x_0*x_0 + 5*x_0*x_4 + 2*x_0*x_1 + 1*x_0*x_3 + 4*x_0*x_5 + 4*x_4*x_4 + 2*x_4*x_1 + 5*x_4*x_3 + 1*x_4*x_5 + 1*x_1*x_1 + 4*x_1*x_3 + 2*x_1*x_5 + 5*x_3*x_3 + 4*x_3*x_5 + 1*x_5*x_5 <= 23', '5*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_5 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_2*x_2 + 4*x_2*x_5 + 4*x_2*x_3 + 3*x_2*x_4 + 1*x_5*x_5 + 3*x_5*x_3 + 1*x_5*x_4 + 5*x_3*x_3 + 1*x_3*x_4 + 5*x_4*x_4 <= 23', 'x_1 + x_3 + x_0 <= 3']",cardinality+quadratic_knapsack+quadratic_knapsack,6,3, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_5 + -4*x_1 + -5*x_1 x_2 + -5*x_1 x_3 + -5*x_1 x_4 + -5*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + -1*x_2 x_5 + -5*x_3 + -5*x_3 x_5 + -1*x_4 + 1*x_4 x_5 + -1*x_5,"['cardinality', 'quadratic_knapsack', 'quadratic_knapsack']",16,10,1,2,False,False,23,11,11,"{'Hadamard': 10, 'RY': 1, 'CRY': 4, 'SWAP': 1, 'CNOT': 6, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1}",{},6216,2602,3611,"{'CNOT': 3600, 'RZ': 2580, 'RY': 2, 'CRY': 8, 'SWAP': 2, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 2, 'X': 6, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'RX': 13}",{},18,12,12,12,0,{'Hadamard': 12},2638,2638,3608,"{'CNOT': 3608, 'RZ': 2620, 'RX': 18}"
122,"['2*x_0*x_0 + 5*x_0*x_4 + 4*x_0*x_2 + 2*x_0*x_1 + 4*x_0*x_3 + 5*x_4*x_4 + 5*x_4*x_2 + 2*x_4*x_1 + 1*x_4*x_3 + 4*x_2*x_2 + 1*x_2*x_1 + 2*x_2*x_3 + 5*x_1*x_1 + 4*x_1*x_3 + 2*x_3*x_3 <= 29', '2*x_4*x_4 + 5*x_4*x_3 + 4*x_4*x_2 + 4*x_4*x_0 + 3*x_4*x_1 + 4*x_3*x_3 + 4*x_3*x_2 + 1*x_3*x_0 + 2*x_3*x_1 + 3*x_2*x_2 + 1*x_2*x_0 + 4*x_2*x_1 + 3*x_0*x_0 + 4*x_0*x_1 + 3*x_1*x_1 <= 16']",quadratic_knapsack+quadratic_knapsack,5,2, 4*x_0 + -3*x_0 x_1 + -2*x_0 x_2 + -5*x_0 x_3 + -5*x_0 x_4 + 4*x_1 x_2 + 2*x_1 x_4 + 4*x_2 + 1*x_2 x_3 + -4*x_2 x_4 + -3*x_3 + -1*x_3 x_4 + -4*x_4,"['quadratic_knapsack', 'quadratic_knapsack']",10,5,1,1,True,True,5,5,0,{'Hadamard': 5},{},3102,1304,1798,"{'CNOT': 1798, 'RZ': 1294, 'RX': 10}",{},15,10,10,10,0,{'Hadamard': 10},2589,2589,3578,"{'CNOT': 3578, 'RZ': 2574, 'RX': 15}"
123,"['6*x_1 + 7*x_5 + 8*x_3 + 9*x_2 + 5*x_6 <= 14', 'x_0 + x_5 + x_6 - x_1 - x_3 - x_2 == 0', 'x_3 + x_6 + x_1 + x_2 + x_5 == 2']",knapsack+flow+cardinality,7,3, 4*x_0 + 2*x_0 x_1 + -5*x_0 x_3 + 2*x_0 x_4 + -3*x_0 x_5 + 1*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_1 x_5 + 2*x_1 x_6 + 4*x_2 x_3 + -1*x_2 x_4 + -3*x_2 x_5 + 4*x_2 x_6 + 2*x_3 + -2*x_3 x_4 + 4*x_3 x_5 + -2*x_3 x_6 + 3*x_4 + -1*x_4 x_6 + 2*x_5 + -2*x_5 x_6 + -1*x_6,"['knapsack', 'flow', 'cardinality']",11,4,1,2,False,False,30,5,23,"{'Hadamard': 4, 'RY': 1, 'CRY': 6, 'CNOT': 15, 'SWAP': 2, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 2}",{},349,207,142,"{'CNOT': 142, 'RZ': 190, 'RY': 12, 'RX': 5}",{},11,4,4,4,0,{'Hadamard': 4},252,252,160,"{'CNOT': 160, 'RZ': 241, 'RX': 11}"
124,"['x_3 + x_6 + x_1 - x_7 - x_4 == 0', 'x_6 + x_1 + x_7 + x_2 + x_4 == 1']",cardinality+flow,8,2, -5*x_0 + 4*x_0 x_1 + 3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 3*x_0 x_6 + 2*x_0 x_7 + -1*x_1 + 2*x_1 x_2 + -5*x_1 x_3 + 1*x_1 x_4 + 2*x_1 x_5 + 2*x_1 x_6 + -4*x_1 x_7 + 4*x_2 + -1*x_2 x_3 + -3*x_2 x_4 + 3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 x_4 + 1*x_3 x_5 + -4*x_3 x_6 + -2*x_3 x_7 + -3*x_4 + 1*x_4 x_6 + -3*x_4 x_7 + -3*x_5 + 2*x_5 x_6 + 1*x_5 x_7 + 3*x_6 + 4*x_6 x_7 + 4*x_7,"['cardinality', 'flow']",8,0,1,1,False,False,9,1,8,"{'X': 1, 'CNOT': 4, 'CRY': 4}",{},160,80,80,"{'CNOT': 80, 'RZ': 67, 'RY': 10, 'RX': 3}",{},8,0,0,0,0,{},115,115,90,"{'CNOT': 90, 'RZ': 107, 'RX': 8}"
125,"['2*x_4 + 6*x_3 + 1*x_1 <= 3', 'x_1 + x_4 == 2', 'x_2 + x_0 + x_4 == 2']",knapsack+cardinality+cardinality,6,3, -2*x_0 + -4*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 1*x_1 x_3 + -2*x_1 x_4 + -5*x_2 x_3 + 4*x_2 x_4 + 3*x_2 x_5 + 3*x_3 + -3*x_3 x_4 + 2*x_3 x_5 + -1*x_4 + 2*x_4 x_5 + 3*x_5,"['knapsack', 'cardinality', 'cardinality']",8,2,1,2,False,False,4,4,0,"{'Hadamard': 2, 'X': 2}",{},140,84,56,"{'CNOT': 56, 'RZ': 74, 'RY': 4, 'RX': 6}",{},8,2,2,2,0,{'Hadamard': 2},89,89,54,"{'CNOT': 54, 'RZ': 81, 'RX': 8}"
126,"['1*x_4 + 9*x_7 + 5*x_0 + 2*x_5 + 10*x_3 <= 10', '2*x_2*x_2 + 5*x_2*x_7 + 2*x_2*x_5 + 1*x_2*x_6 + 4*x_2*x_3 + 4*x_7*x_7 + 2*x_7*x_5 + 5*x_7*x_6 + 1*x_7*x_3 + 1*x_5*x_5 + 4*x_5*x_6 + 2*x_5*x_3 + 5*x_6*x_6 + 4*x_6*x_3 + 1*x_3*x_3 <= 23', '2*x_5*x_5 + 4*x_5*x_0 + 5*x_5*x_3 + 1*x_5*x_6 + 4*x_5*x_1 + 2*x_0*x_0 + 4*x_0*x_3 + 4*x_0*x_6 + 1*x_0*x_1 + 2*x_3*x_3 + 3*x_3*x_6 + 3*x_3*x_1 + 3*x_6*x_6 + 2*x_6*x_1 + 1*x_1*x_1 <= 19']",knapsack+quadratic_knapsack+quadratic_knapsack,8,3, 3*x_0 + -3*x_0 x_1 + 1*x_0 x_2 + 4*x_0 x_3 + 4*x_0 x_4 + 4*x_0 x_5 + -5*x_0 x_6 + -1*x_0 x_7 + -2*x_1 + -2*x_1 x_2 + 3*x_1 x_3 + -3*x_1 x_4 + -5*x_1 x_5 + -1*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 1*x_2 x_4 + -4*x_2 x_5 + -5*x_2 x_6 + 1*x_2 x_7 + 2*x_3 + 3*x_3 x_4 + 2*x_3 x_5 + -4*x_3 x_6 + -3*x_3 x_7 + -4*x_4 + -2*x_4 x_5 + -2*x_4 x_6 + -4*x_4 x_7 + -1*x_5 + 1*x_5 x_6 + -5*x_6 + -5*x_6 x_7 + 3*x_7,"['knapsack', 'quadratic_knapsack', 'quadratic_knapsack']",18,10,1,2,True,True,10,10,0,{'Hadamard': 10},{},6224,2612,3612,"{'CNOT': 3612, 'RZ': 2594, 'RX': 18}",{},22,14,14,14,0,{'Hadamard': 14},2742,2742,3684,"{'CNOT': 3684, 'RZ': 2720, 'RX': 22}"
127,"['9*x_5 + 9*x_4 + 4*x_2 + 1*x_1 <= 9', 'x_1 + x_7 + x_0 + x_3 + x_2 >= 1', 'x_4 + x_6 + x_7 == 0']",cardinality+cardinality+knapsack,8,3, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,"['cardinality', 'cardinality', 'knapsack']",15,7,1,2,False,False,7,7,0,{'Hadamard': 7},{},428,254,174,"{'CNOT': 174, 'RZ': 236, 'RY': 6, 'RX': 12}",{},15,7,7,7,0,{'Hadamard': 7},263,263,174,"{'CNOT': 174, 'RZ': 248, 'RX': 15}"
128,"['9*x_2 + 9*x_3 + 4*x_4 + 1*x_1 <= 9', 'x_1 + x_4 <= 2', 'x_2 + x_4 <= 1']",knapsack+cardinality+cardinality,5,3, -3*x_0 + -1*x_0 x_2 + -5*x_0 x_3 + 2*x_0 x_4 + 1*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -3*x_1 x_4 + -2*x_2 + -2*x_2 x_3 + 1*x_2 x_4 + 1*x_3 + -2*x_3 x_4 + -2*x_4,"['knapsack', 'cardinality', 'cardinality']",10,5,1,2,False,False,11,6,5,"{'Hadamard': 5, 'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 2}",{},235,144,91,"{'CNOT': 84, 'RZ': 129, 'RY': 2, 'CRY': 4, 'SWAP': 2, 'X': 4, 'PhaseShift': 1, 'CRZ': 1, 'RX': 8}",{},12,7,7,7,0,{'Hadamard': 7},167,167,92,"{'CNOT': 92, 'RZ': 155, 'RX': 12}"
129,"['2*x_2*x_2 + 4*x_2*x_6 + 5*x_2*x_0 + 1*x_2*x_3 + 4*x_2*x_5 + 2*x_6*x_6 + 4*x_6*x_0 + 4*x_6*x_3 + 1*x_6*x_5 + 2*x_0*x_0 + 3*x_0*x_3 + 3*x_0*x_5 + 3*x_3*x_3 + 2*x_3*x_5 + 1*x_5*x_5 <= 19', '3*x_4*x_4 + 1*x_4*x_2 + 3*x_4*x_3 + 4*x_4*x_0 + 5*x_2*x_2 + 4*x_2*x_3 + 2*x_2*x_0 + 2*x_3*x_3 + 4*x_3*x_0 + 4*x_0*x_0 <= 17', '4*x_4 + 5*x_2 + 3*x_6 + 7*x_3 + 6*x_5 <= 11']",knapsack+quadratic_knapsack+quadratic_knapsack,7,3, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,"['knapsack', 'quadratic_knapsack', 'quadratic_knapsack']",17,10,1,2,True,True,10,10,0,{'Hadamard': 10},{},4529,1951,2578,"{'CNOT': 2578, 'RZ': 1934, 'RX': 17}",{},21,14,14,14,0,{'Hadamard': 14},2081,2081,2650,"{'CNOT': 2650, 'RZ': 2060, 'RX': 21}"
130,"['1*x_5 + 9*x_4 + 5*x_1 + 2*x_2 + 10*x_0 <= 10', '10*x_4 + 8*x_3 + 10*x_1 <= 9']",knapsack+knapsack,6,2, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -2*x_0 x_3 + -5*x_0 x_4 + 4*x_0 x_5 + -2*x_1 + -5*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + -5*x_1 x_5 + -1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 2*x_3 + 3*x_3 x_4 + -1*x_3 x_5 + -4*x_4 + -2*x_4 x_5 + -2*x_5,"['knapsack', 'knapsack']",10,4,1,1,True,True,4,4,0,{'Hadamard': 4},{},180,108,72,"{'CNOT': 72, 'RZ': 98, 'RX': 10}",{},14,8,8,8,0,{'Hadamard': 8},238,238,144,"{'CNOT': 144, 'RZ': 224, 'RX': 14}"
131,"['2*x_1*x_1 + 5*x_1*x_0 + 4*x_1*x_3 + 2*x_1*x_5 + 4*x_1*x_2 + 5*x_0*x_0 + 5*x_0*x_3 + 2*x_0*x_5 + 1*x_0*x_2 + 4*x_3*x_3 + 1*x_3*x_5 + 2*x_3*x_2 + 5*x_5*x_5 + 4*x_5*x_2 + 2*x_2*x_2 <= 29', '2*x_1*x_1 + 5*x_1*x_3 + 2*x_1*x_5 + 2*x_3*x_3 + 1*x_3*x_5 + 1*x_5*x_5 <= 7', 'x_0 + x_4 + x_5 >= 1']",cardinality+quadratic_knapsack+quadratic_knapsack,6,3, -5*x_0 + -4*x_0 x_1 + -3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -4*x_0 x_5 + -3*x_1 + -1*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -2*x_2 + -1*x_2 x_3 + -4*x_2 x_4 + 4*x_3 + -5*x_3 x_4 + 4*x_3 x_5 + -2*x_4 + -5*x_5,"['cardinality', 'quadratic_knapsack', 'quadratic_knapsack']",14,8,1,2,True,True,8,8,0,{'Hadamard': 8},{},3527,1517,2010,"{'CNOT': 2010, 'RZ': 1503, 'RX': 14}",{},16,10,10,10,0,{'Hadamard': 10},1559,1559,2030,"{'CNOT': 2030, 'RZ': 1543, 'RX': 16}"
132,"['2*x_4*x_4 + 4*x_4*x_3 + 4*x_4*x_1 + 4*x_4*x_0 + 5*x_4*x_2 + 1*x_3*x_3 + 2*x_3*x_1 + 2*x_3*x_0 + 5*x_3*x_2 + 1*x_1*x_1 + 3*x_1*x_0 + 1*x_1*x_2 + 5*x_0*x_0 + 4*x_0*x_2 + 1*x_2*x_2 <= 28', '3*x_4*x_4 + 1*x_4*x_2 + 3*x_4*x_3 + 4*x_4*x_1 + 5*x_2*x_2 + 4*x_2*x_3 + 2*x_2*x_1 + 2*x_3*x_3 + 4*x_3*x_1 + 4*x_1*x_1 <= 17', '4*x_1*x_1 + 1*x_1*x_4 + 2*x_1*x_2 + 4*x_1*x_3 + 1*x_1*x_0 + 2*x_4*x_4 + 3*x_4*x_2 + 1*x_4*x_3 + 1*x_4*x_0 + 3*x_2*x_2 + 3*x_2*x_3 + 4*x_2*x_0 + 1*x_3*x_3 + 3*x_3*x_0 + 2*x_0*x_0 <= 11']",quadratic_knapsack+quadratic_knapsack+quadratic_knapsack,5,3, 3*x_0 + -4*x_0 x_1 + -5*x_0 x_2 + -3*x_0 x_3 + 1*x_0 x_4 + -4*x_1 + 3*x_1 x_2 + -3*x_1 x_3 + -3*x_1 x_4 + -5*x_2 x_3 + 2*x_2 x_4 + -2*x_3 + -3*x_3 x_4,"['quadratic_knapsack', 'quadratic_knapsack', 'quadratic_knapsack']",15,10,1,2,True,True,10,10,0,{'Hadamard': 10},{},4501,1939,2562,"{'CNOT': 2562, 'RZ': 1924, 'RX': 15}",{},19,14,14,14,0,{'Hadamard': 14},3124,3124,4224,"{'CNOT': 4224, 'RZ': 3105, 'RX': 19}"
133,"['x_2 + x_4 + x_6 + x_5 >= 0', 'x_4 + x_2 + x_1 + x_5 == 3', 'x_6 + x_2 + x_1 - x_3 - x_4 - x_5 == 0']",cardinality+flow+cardinality,7,3, -4*x_0 + -1*x_0 x_1 + 4*x_0 x_2 + 2*x_0 x_3 + -5*x_0 x_4 + 2*x_0 x_5 + -5*x_0 x_6 + 3*x_1 + 3*x_1 x_2 + 4*x_1 x_4 + 3*x_1 x_5 + -2*x_1 x_6 + -5*x_2 + 2*x_2 x_3 + -5*x_2 x_4 + 1*x_2 x_5 + 3*x_2 x_6 + -5*x_3 + -4*x_3 x_4 + 4*x_3 x_5 + 1*x_3 x_6 + -4*x_4 + -5*x_4 x_5 + -5*x_4 x_6 + -3*x_5 x_6 + 3*x_6,"['cardinality', 'flow', 'cardinality']",10,3,1,2,False,False,26,6,17,"{'Hadamard': 3, 'X': 3, 'CNOT': 11, 'CRY': 5, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'CSWAP': 2, 'SWAP': 1}",{},282,162,120,"{'CNOT': 120, 'RZ': 148, 'RY': 8, 'RX': 6}",{},10,3,3,3,0,{'Hadamard': 3},184,184,124,"{'CNOT': 124, 'RZ': 174, 'RX': 10}"
