task_id,constraints_hash,constraint_type,n_x,n_c,qubo_string,families,n_qubits_pc,n_slack_pc,n_struct_pc,n_pen_pc,has_vcg_pc,vcg_missing_pc,sp_total_pc,sp_1q_pc,sp_2q_pc,sp_gates_pc,vcg_sp_gates_pc,layer_total_pc,layer_1q_pc,layer_2q_pc,layer_gates_pc,vcg_layer_gates_pc,n_qubits_p,n_slack_p,sp_total_p,sp_1q_p,sp_2q_p,sp_gates_p,layer_total_p,layer_1q_p,layer_2q_p,layer_gates_p
143,"['5*x_0*x_0 + 3*x_0*x_1 + 5*x_0*x_2 + 4*x_1*x_1 + 5*x_1*x_2 + 3*x_2*x_2 <= 14', '5*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 1*x_3*x_6 + 4*x_4*x_4 + 1*x_4*x_5 + 5*x_4*x_6 + 4*x_5*x_5 + 2*x_5*x_6 + 3*x_6*x_6 <= 19']",quadratic_knapsack+quadratic_knapsack,7,2, 3*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -5*x_0 x_3 + -5*x_0 x_4 + -4*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -4*x_1 x_4 + 1*x_1 x_6 + 3*x_2 + 3*x_2 x_3 + 1*x_2 x_4 + -1*x_2 x_5 + -4*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -5*x_3 x_6 + -5*x_4 + -3*x_4 x_5 + 4*x_4 x_6 + -4*x_5 + -3*x_5 x_6 + 4*x_6,"['quadratic_knapsack', 'quadratic_knapsack']",7,0,2,0,True,False,35,2,29,"{'RY': 2, 'CRY': 8, 'SWAP': 3, 'CNOT': 18, 'CC_RY': 4, 'CSWAP': 0}","{'RY': 2, 'CRY': 8, 'SWAP': 3, 'CNOT': 18, 'CC_RY': 4, 'CSWAP': 0}",135,35,92,"{'CNOT': 70, 'RZ': 24, 'RX': 7, 'RY': 4, 'CRY': 16, 'SWAP': 6, 'CC_RY': 8, 'CSWAP': 0}","{'RY': 4, 'CRY': 16, 'SWAP': 6, 'CNOT': 36, 'CC_RY': 8, 'CSWAP': 0}",16,9,9,9,0,{'Hadamard': 9},914,914,1042,"{'CNOT': 1042, 'RZ': 898, 'RX': 16}"
144,"['10*x_2 + 1*x_3 + 9*x_4 <= 7', 'x_0 + x_1 >= 1']",cardinality+knapsack,5,2, -3*x_0 + 1*x_0 x_1 + 2*x_0 x_2 + 1*x_0 x_3 + 2*x_0 x_4 + 3*x_1 + 3*x_1 x_2 + 2*x_1 x_3 + 1*x_1 x_4 + -2*x_2 + -1*x_2 x_3 + -1*x_2 x_4 + 2*x_3 + -3*x_3 x_4 + -2*x_4,"['cardinality', 'knapsack']",5,0,2,0,True,True,11,9,2,"{'Hadamard': 3, 'CNOT': 2, 'RZ': 3, 'RX': 3}","{'Hadamard': 3, 'CNOT': 2, 'RZ': 3, 'RX': 3}",61,37,24,"{'CNOT': 24, 'RZ': 20, 'RX': 11, 'Hadamard': 6}","{'Hadamard': 6, 'CNOT': 4, 'RZ': 6, 'RX': 6}",9,4,4,4,0,{'Hadamard': 4},95,95,56,"{'CNOT': 56, 'RZ': 86, 'RX': 9}"
145,"['2*x_0 + 7*x_1 + 7*x_2 <= 7', '2*x_3 + 10*x_4 + 4*x_5 <= 6']",knapsack+knapsack,6,2, 1*x_0 + 4*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -3*x_0 x_4 + -1*x_1 + -5*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + -1*x_2 + 4*x_2 x_4 + -5*x_2 x_5 + 3*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + 2*x_5,"['knapsack', 'knapsack']",6,0,2,0,True,False,15,8,7,"{'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 4, 'CC_RY': 0, 'CSWAP': 0, 'Hadamard': 3, 'RZ': 1, 'RX': 3}","{'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 4, 'CC_RY': 0, 'CSWAP': 0, 'Hadamard': 3, 'RZ': 1, 'RX': 3}",79,39,40,"{'CNOT': 34, 'RZ': 19, 'RX': 12, 'RY': 2, 'CRY': 4, 'SWAP': 2, 'CC_RY': 0, 'CSWAP': 0, 'Hadamard': 6}","{'RY': 2, 'CRY': 4, 'SWAP': 2, 'CNOT': 8, 'CC_RY': 0, 'CSWAP': 0, 'Hadamard': 6, 'RZ': 2, 'RX': 6}",12,6,6,6,0,{'Hadamard': 6},143,143,86,"{'CNOT': 86, 'RZ': 131, 'RX': 12}"
146,"['2*x_3 + 7*x_4 + 7*x_5 <= 7', 'x_0 + x_1 + x_2 == 2']",cardinality+knapsack,6,2, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_5 + -4*x_1 + -5*x_1 x_2 + -5*x_1 x_3 + -5*x_1 x_4 + -5*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + -1*x_2 x_5 + -5*x_3 + -5*x_3 x_5 + -1*x_4 + 1*x_4 x_5 + -1*x_5,"['cardinality', 'knapsack']",6,0,2,0,True,False,20,3,16,"{'X': 2, 'CNOT': 9, 'CRY': 5, 'CSWAP': 1, 'SWAP': 2, 'RY': 1, 'CC_RY': 0}","{'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 4, 'CC_RY': 0, 'CSWAP': 0}",79,31,48,"{'CNOT': 42, 'RZ': 20, 'RY': 8, 'RX': 3, 'CRY': 4, 'SWAP': 2, 'CC_RY': 0, 'CSWAP': 0}","{'RY': 2, 'CRY': 4, 'SWAP': 2, 'CNOT': 8, 'CC_RY': 0, 'CSWAP': 0}",9,3,3,3,0,{'Hadamard': 3},101,101,64,"{'CNOT': 64, 'RZ': 92, 'RX': 9}"
147,"['x_0 + x_1 == 1', 'x_2 + x_3 + x_4 + x_5 + x_6 == 0']",assignment+cardinality,7,2, 4*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + 1*x_0 x_4 + -3*x_0 x_5 + -3*x_0 x_6 + -5*x_1 + -2*x_1 x_2 + -5*x_1 x_3 + -4*x_1 x_4 + -4*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + 2*x_2 x_4 + -4*x_2 x_5 + -4*x_2 x_6 + -2*x_3 + 2*x_3 x_4 + -5*x_3 x_5 + -2*x_3 x_6 + 2*x_4 + 1*x_4 x_5 + 3*x_4 x_6 + 4*x_5 + -4*x_5 x_6 + -2*x_6,"['assignment', 'cardinality']",7,0,2,0,False,False,3,1,2,"{'X': 1, 'CNOT': 1, 'CRY': 1}",{},95,41,54,"{'CNOT': 54, 'RZ': 27, 'RY': 14}",{},7,0,0,0,0,{},76,76,62,"{'CNOT': 62, 'RZ': 69, 'RX': 7}"
148,"['1*x_3*x_3 + 5*x_3*x_4 + 4*x_3*x_5 + 2*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 8', 'x_0 + x_1 + x_2 >= 2']",cardinality+quadratic_knapsack,6,2, 4*x_0 + -1*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -4*x_0 x_4 + 1*x_0 x_5 + 3*x_1 + 1*x_1 x_2 + -3*x_1 x_3 + -5*x_1 x_4 + -2*x_1 x_5 + -2*x_2 + -4*x_2 x_3 + -3*x_2 x_4 + 2*x_2 x_5 + -5*x_3 + -2*x_3 x_4 + 4*x_4 + -5*x_5,"['cardinality', 'quadratic_knapsack']",6,0,2,0,True,True,12,1,10,"{'RY': 1, 'CRY': 3, 'SWAP': 1, 'CNOT': 6, 'CC_RY': 1, 'CSWAP': 0}","{'RY': 1, 'CRY': 3, 'SWAP': 1, 'CNOT': 6, 'CC_RY': 1, 'CSWAP': 0}",75,27,46,"{'CNOT': 38, 'RZ': 19, 'RX': 6, 'RY': 2, 'CRY': 6, 'SWAP': 2, 'CC_RY': 2, 'CSWAP': 0}","{'RY': 2, 'CRY': 6, 'SWAP': 2, 'CNOT': 12, 'CC_RY': 2, 'CSWAP': 0}",11,5,5,5,0,{'Hadamard': 5},301,301,284,"{'CNOT': 284, 'RZ': 290, 'RX': 11}"
149,"['2*x_0*x_0 + 4*x_0*x_1 + 4*x_0*x_2 + 4*x_0*x_3 + 5*x_0*x_4 + 1*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 5*x_1*x_4 + 1*x_2*x_2 + 3*x_2*x_3 + 1*x_2*x_4 + 5*x_3*x_3 + 4*x_3*x_4 + 1*x_4*x_4 <= 28', 'x_5 + x_6 + x_7 <= 0']",quadratic_knapsack+cardinality,8,2, 3*x_0 + -3*x_0 x_1 + 1*x_0 x_2 + 4*x_0 x_3 + 4*x_0 x_4 + 4*x_0 x_5 + -5*x_0 x_6 + -1*x_0 x_7 + -2*x_1 + -2*x_1 x_2 + 3*x_1 x_3 + -3*x_1 x_4 + -5*x_1 x_5 + -1*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 1*x_2 x_4 + -4*x_2 x_5 + -5*x_2 x_6 + 1*x_2 x_7 + 2*x_3 + 3*x_3 x_4 + 2*x_3 x_5 + -4*x_3 x_6 + -3*x_3 x_7 + -4*x_4 + -2*x_4 x_5 + -2*x_4 x_6 + -4*x_4 x_7 + -1*x_5 + 1*x_5 x_6 + -5*x_6 + -5*x_6 x_7 + 3*x_7,"['quadratic_knapsack', 'cardinality']",8,0,2,0,True,False,809,221,588,"{'Hadamard': 5, 'CNOT': 588, 'RZ': 186, 'RX': 30}","{'Hadamard': 5, 'CNOT': 588, 'RZ': 186, 'RX': 30}",1718,488,1229,"{'CNOT': 1228, 'RZ': 406, 'X': 6, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'RX': 65, 'Hadamard': 10}","{'Hadamard': 10, 'CNOT': 1176, 'RZ': 372, 'RX': 60}",13,5,5,5,0,{'Hadamard': 5},1339,1339,1838,"{'CNOT': 1838, 'RZ': 1326, 'RX': 13}"
150,"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 2*x_0*x_3 + 5*x_1*x_1 + 4*x_1*x_2 + 3*x_1*x_3 + 5*x_2*x_2 + 4*x_2*x_3 + 2*x_3*x_3 <= 18', '6*x_4 + 2*x_5 + 2*x_6 <= 3']",quadratic_knapsack+knapsack,7,2, 3*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -5*x_0 x_3 + -5*x_0 x_4 + -4*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -4*x_1 x_4 + 1*x_1 x_6 + 3*x_2 + 3*x_2 x_3 + 1*x_2 x_4 + -1*x_2 x_5 + -4*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -5*x_3 x_6 + -5*x_4 + -3*x_4 x_5 + 4*x_4 x_6 + -4*x_5 + -3*x_5 x_6 + 4*x_6,"['quadratic_knapsack', 'knapsack']",7,0,2,0,True,False,398,150,248,"{'Hadamard': 7, 'CNOT': 248, 'RZ': 112, 'RX': 31}","{'Hadamard': 7, 'CNOT': 248, 'RZ': 112, 'RX': 31}",861,331,530,"{'CNOT': 530, 'RZ': 248, 'RX': 69, 'Hadamard': 14}","{'Hadamard': 14, 'CNOT': 496, 'RZ': 224, 'RX': 62}",14,7,7,7,0,{'Hadamard': 7},707,707,816,"{'CNOT': 816, 'RZ': 693, 'RX': 14}"
151,"['1*x_4*x_4 + 5*x_4*x_5 + 4*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 2*x_6*x_6 <= 8', '4*x_0 + 2*x_1 + 10*x_2 + 8*x_3 <= 13']",knapsack+quadratic_knapsack,7,2, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,"['knapsack', 'quadratic_knapsack']",7,0,2,0,True,False,69,24,44,"{'Hadamard': 4, 'CNOT': 40, 'RZ': 15, 'RX': 4, 'RY': 1, 'CRY': 3, 'SWAP': 1, 'CC_RY': 1, 'CSWAP': 0}","{'Hadamard': 4, 'CNOT': 40, 'RZ': 15, 'RX': 4, 'RY': 1, 'CRY': 3, 'SWAP': 1, 'CC_RY': 1, 'CSWAP': 0}",209,81,126,"{'CNOT': 118, 'RZ': 56, 'RX': 15, 'Hadamard': 8, 'RY': 2, 'CRY': 6, 'SWAP': 2, 'CC_RY': 2, 'CSWAP': 0}","{'Hadamard': 8, 'CNOT': 80, 'RZ': 30, 'RX': 8, 'RY': 2, 'CRY': 6, 'SWAP': 2, 'CC_RY': 2, 'CSWAP': 0}",15,8,8,8,0,{'Hadamard': 8},386,386,340,"{'CNOT': 340, 'RZ': 371, 'RX': 15}"
152,"['3*x_3*x_3 + 1*x_3*x_4 + 3*x_3*x_5 + 4*x_3*x_6 + 5*x_4*x_4 + 4*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 4*x_5*x_6 + 4*x_6*x_6 <= 17', 'x_0 + x_1 + x_2 >= 1']",cardinality+quadratic_knapsack,7,2, -5*x_0 + 1*x_0 x_1 + 4*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + 4*x_1 x_5 + 4*x_1 x_6 + 1*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_6 + -3*x_3 + 1*x_3 x_4 + -5*x_3 x_6 + -4*x_4 + 1*x_4 x_5 + -3*x_4 x_6 + 3*x_5 + -1*x_5 x_6 + 1*x_6,"['cardinality', 'quadratic_knapsack']",7,0,2,0,True,True,19,1,16,"{'RY': 1, 'CRY': 4, 'SWAP': 2, 'CNOT': 10, 'CC_RY': 2, 'CSWAP': 0}","{'RY': 1, 'CRY': 4, 'SWAP': 2, 'CNOT': 10, 'CC_RY': 2, 'CSWAP': 0}",108,34,70,"{'CNOT': 58, 'RZ': 25, 'RX': 7, 'RY': 2, 'CRY': 8, 'SWAP': 4, 'CC_RY': 4, 'CSWAP': 0}","{'RY': 2, 'CRY': 8, 'SWAP': 4, 'CNOT': 20, 'CC_RY': 4, 'CSWAP': 0}",14,7,7,7,0,{'Hadamard': 7},708,708,820,"{'CNOT': 820, 'RZ': 694, 'RX': 14}"
153,"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 2*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 5*x_2*x_2 + 4*x_2*x_3 + 5*x_3*x_3 <= 22', '8*x_4 + 5*x_5 + 7*x_6 + 4*x_7 <= 11']",quadratic_knapsack+knapsack,8,2, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,"['quadratic_knapsack', 'knapsack']",8,0,2,0,True,False,80,24,53,"{'RY': 1, 'CRY': 5, 'SWAP': 2, 'CNOT': 46, 'CC_RY': 3, 'CSWAP': 0, 'Hadamard': 4, 'RZ': 15, 'RX': 4}","{'RY': 1, 'CRY': 5, 'SWAP': 2, 'CNOT': 46, 'CC_RY': 3, 'CSWAP': 0, 'Hadamard': 4, 'RZ': 15, 'RX': 4}",260,92,162,"{'CNOT': 148, 'RZ': 66, 'RX': 16, 'RY': 2, 'CRY': 10, 'SWAP': 4, 'CC_RY': 6, 'CSWAP': 0, 'Hadamard': 8}","{'RY': 2, 'CRY': 10, 'SWAP': 4, 'CNOT': 92, 'CC_RY': 6, 'CSWAP': 0, 'Hadamard': 8, 'RZ': 30, 'RX': 8}",17,9,9,9,0,{'Hadamard': 9},782,782,874,"{'CNOT': 874, 'RZ': 765, 'RX': 17}"
154,"['5*x_0*x_0 + 3*x_0*x_1 + 4*x_0*x_2 + 5*x_0*x_3 + 1*x_0*x_4 + 1*x_1*x_1 + 4*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 4*x_2*x_2 + 5*x_2*x_3 + 1*x_2*x_4 + 1*x_3*x_3 + 5*x_3*x_4 + 2*x_4*x_4 <= 17', 'x_5 + x_6 >= 0']",quadratic_knapsack+cardinality,7,2, 4*x_0 + 2*x_0 x_1 + -5*x_0 x_3 + 2*x_0 x_4 + -3*x_0 x_5 + 1*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_1 x_5 + 2*x_1 x_6 + 4*x_2 x_3 + -1*x_2 x_4 + -3*x_2 x_5 + 4*x_2 x_6 + 2*x_3 + -2*x_3 x_4 + 4*x_3 x_5 + -2*x_3 x_6 + 3*x_4 + -1*x_4 x_6 + 2*x_5 + -2*x_5 x_6 + -1*x_6,"['quadratic_knapsack', 'cardinality']",7,0,2,0,True,True,145,53,92,"{'Hadamard': 5, 'CNOT': 92, 'RZ': 38, 'RX': 10}","{'Hadamard': 5, 'CNOT': 92, 'RZ': 38, 'RX': 10}",359,137,222,"{'CNOT': 222, 'RZ': 100, 'RX': 27, 'Hadamard': 10}","{'Hadamard': 10, 'CNOT': 184, 'RZ': 76, 'RX': 20}",14,7,7,7,0,{'Hadamard': 7},1340,1340,1830,"{'CNOT': 1830, 'RZ': 1326, 'RX': 14}"
155,"['1*x_0*x_0 + 5*x_0*x_1 + 1*x_0*x_2 + 3*x_1*x_1 + 3*x_1*x_2 + 5*x_2*x_2 <= 10', 'x_3 + x_4 + x_5 == 1']",quadratic_knapsack+cardinality,6,2, -2*x_0 + -4*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 1*x_1 x_3 + -2*x_1 x_4 + -5*x_2 x_3 + 4*x_2 x_4 + 3*x_2 x_5 + 3*x_3 + -3*x_3 x_4 + 2*x_3 x_5 + -1*x_4 + 2*x_4 x_5 + 3*x_5,"['quadratic_knapsack', 'cardinality']",6,0,2,0,True,False,16,10,6,"{'X': 1, 'CNOT': 4, 'CRY': 2, 'Hadamard': 3, 'RZ': 3, 'RX': 3}","{'Hadamard': 3, 'CNOT': 2, 'RZ': 3, 'RX': 3}",82,46,36,"{'CNOT': 36, 'RZ': 25, 'RY': 6, 'RX': 9, 'Hadamard': 6}","{'Hadamard': 6, 'CNOT': 4, 'RZ': 6, 'RX': 6}",10,4,4,4,0,{'Hadamard': 4},289,289,278,"{'CNOT': 278, 'RZ': 279, 'RX': 10}"
156,"['2*x_5 + 7*x_6 + 7*x_7 <= 7', 'x_0 + x_1 + x_2 + x_3 + x_4 <= 2']",cardinality+knapsack,8,2, -3*x_0 + -3*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -5*x_0 x_6 + -5*x_0 x_7 + -4*x_1 + -2*x_1 x_2 + 1*x_1 x_3 + -4*x_1 x_4 + 2*x_1 x_6 + 1*x_1 x_7 + -4*x_2 x_3 + 4*x_2 x_4 + -2*x_2 x_5 + 3*x_2 x_6 + -3*x_2 x_7 + -1*x_3 + -3*x_3 x_4 + -2*x_3 x_5 + -2*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + 1*x_4 x_5 + -5*x_4 x_6 + -1*x_4 x_7 + -4*x_5 + 3*x_5 x_6 + 2*x_5 x_7 + -2*x_6 x_7 + -3*x_7,"['cardinality', 'knapsack']",8,0,2,0,True,False,33,2,28,"{'RY': 2, 'CRY': 7, 'SWAP': 3, 'CNOT': 18, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 3, 'CC_RY': 0, 'CSWAP': 0}","{'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 4, 'CC_RY': 0, 'CSWAP': 0}",173,53,111,"{'CNOT': 90, 'RZ': 35, 'RY': 4, 'CRY': 14, 'SWAP': 6, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 6, 'X': 10, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=4,num_zero_ctrl=0)': 1, 'RX': 3, 'CC_RY': 0, 'CSWAP': 0}","{'RY': 2, 'CRY': 4, 'SWAP': 2, 'CNOT': 8, 'CC_RY': 0, 'CSWAP': 0}",13,5,5,5,0,{'Hadamard': 5},182,182,126,"{'CNOT': 126, 'RZ': 169, 'RX': 13}"
157,"['x_0 + x_1 == 0', 'x_2 + x_3 + x_4 + x_5 <= 0']",cardinality+cardinality,6,2, -2*x_0 + -4*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 1*x_1 x_3 + -2*x_1 x_4 + -5*x_2 x_3 + 4*x_2 x_4 + 3*x_2 x_5 + 3*x_3 + -3*x_3 x_4 + 2*x_3 x_5 + -1*x_4 + 2*x_4 x_5 + 3*x_5,"['cardinality', 'cardinality']",6,0,2,0,False,False,0,0,0,{},{},65,32,31,"{'CNOT': 30, 'RZ': 19, 'RY': 4, 'X': 8, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1}",{},6,0,0,0,0,{},52,52,40,"{'CNOT': 40, 'RZ': 46, 'RX': 6}"
158,"['5*x_0*x_0 + 3*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 3*x_1*x_1 + 1*x_1*x_2 + 4*x_1*x_3 + 5*x_2*x_2 + 5*x_2*x_3 + 1*x_3*x_3 <= 20', 'x_4 + x_5 + x_6 >= 0']",quadratic_knapsack+cardinality,7,2, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,"['quadratic_knapsack', 'cardinality']",7,0,2,0,True,True,375,137,238,"{'Hadamard': 4, 'CNOT': 238, 'RZ': 105, 'RX': 28}","{'Hadamard': 4, 'CNOT': 238, 'RZ': 105, 'RX': 28}",818,306,512,"{'CNOT': 512, 'RZ': 235, 'RX': 63, 'Hadamard': 8}","{'Hadamard': 8, 'CNOT': 476, 'RZ': 210, 'RX': 56}",14,7,7,7,0,{'Hadamard': 7},703,703,818,"{'CNOT': 818, 'RZ': 689, 'RX': 14}"
159,"['3*x_4 + 1*x_5 + 4*x_6 + 8*x_7 <= 7', '9*x_0 + 9*x_1 + 4*x_2 + 1*x_3 <= 9']",knapsack+knapsack,8,2, 3*x_0 + -3*x_0 x_1 + 1*x_0 x_2 + 4*x_0 x_3 + 4*x_0 x_4 + 4*x_0 x_5 + -5*x_0 x_6 + -1*x_0 x_7 + -2*x_1 + -2*x_1 x_2 + 3*x_1 x_3 + -3*x_1 x_4 + -5*x_1 x_5 + -1*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 1*x_2 x_4 + -4*x_2 x_5 + -5*x_2 x_6 + 1*x_2 x_7 + 2*x_3 + 3*x_3 x_4 + 2*x_3 x_5 + -4*x_3 x_6 + -3*x_3 x_7 + -4*x_4 + -2*x_4 x_5 + -2*x_4 x_6 + -4*x_4 x_7 + -1*x_5 + 1*x_5 x_6 + -5*x_6 + -5*x_6 x_7 + 3*x_7,"['knapsack', 'knapsack']",8,0,2,0,True,False,123,53,70,"{'Hadamard': 8, 'CNOT': 70, 'RZ': 33, 'RX': 12}","{'Hadamard': 8, 'CNOT': 70, 'RZ': 33, 'RX': 12}",340,148,192,"{'CNOT': 192, 'RZ': 100, 'RX': 32, 'Hadamard': 16}","{'Hadamard': 16, 'CNOT': 140, 'RZ': 66, 'RX': 24}",15,7,7,7,0,{'Hadamard': 7},226,226,150,"{'CNOT': 150, 'RZ': 211, 'RX': 15}"
160,"['2*x_0 + 7*x_1 + 7*x_2 <= 7', 'x_3 + x_4 == 2']",knapsack+cardinality,5,2, 3*x_0 + 1*x_0 x_2 + 3*x_0 x_4 + -5*x_1 + -3*x_1 x_2 + 3*x_2 + 3*x_2 x_3 + -5*x_2 x_4 + -4*x_3 + 2*x_3 x_4 + -3*x_4,"['knapsack', 'cardinality']",5,0,2,0,True,False,10,3,7,"{'X': 2, 'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 4, 'CC_RY': 0, 'CSWAP': 0}","{'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 4, 'CC_RY': 0, 'CSWAP': 0}",50,20,30,"{'CNOT': 24, 'RZ': 11, 'RY': 6, 'RX': 3, 'CRY': 4, 'SWAP': 2, 'CC_RY': 0, 'CSWAP': 0}","{'RY': 2, 'CRY': 4, 'SWAP': 2, 'CNOT': 8, 'CC_RY': 0, 'CSWAP': 0}",8,3,3,3,0,{'Hadamard': 3},83,83,44,"{'CNOT': 44, 'RZ': 75, 'RX': 8}"
161,"['x_0 + x_1 == 1', 'x_2 + x_3 + x_4 + x_5 + x_6 == 5']",assignment+cardinality,7,2, 4*x_0 + 2*x_0 x_1 + -5*x_0 x_3 + 2*x_0 x_4 + -3*x_0 x_5 + 1*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_1 x_5 + 2*x_1 x_6 + 4*x_2 x_3 + -1*x_2 x_4 + -3*x_2 x_5 + 4*x_2 x_6 + 2*x_3 + -2*x_3 x_4 + 4*x_3 x_5 + -2*x_3 x_6 + 3*x_4 + -1*x_4 x_6 + 2*x_5 + -2*x_5 x_6 + -1*x_6,"['assignment', 'cardinality']",7,0,2,0,False,False,8,6,2,"{'X': 6, 'CNOT': 1, 'CRY': 1}",{},90,38,52,"{'CNOT': 52, 'RZ': 24, 'RY': 14}",{},7,0,0,0,0,{},78,78,60,"{'CNOT': 60, 'RZ': 71, 'RX': 7}"
